id,name_en,name_ar,facility_type,latitude,longitude,city_id,region_id,region_name_en,google_rating,google_reviews_count,is_saff_accredited
1,ملاعب ڤيا,ملاعب ڤيا,football_venue,24.5625446,46.7333068,riyadh,riyadh_region,Riyadh,4.3,1270.0,False
2,ملعب كرة القدم,ملعب كرة القدم,outdoor_pitch,24.7000232,46.7473857,riyadh,riyadh_region,Riyadh,4.7,16.0,False
3,اكاديمية لانوس لكرة القدم - فرع الورود,اكاديمية لانوس لكرة القدم - فرع الورود,football_venue,24.7245921,46.6854657,riyadh,riyadh_region,Riyadh,4.7,127.0,False
4,442 Football Park Hayat Mall Riyadh,442 Football Park Hayat Mall Riyadh,football_venue,24.7427736,46.6797742,riyadh,riyadh_region,Riyadh,4.5,44.0,False
5,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.7102187,46.6274987,riyadh,riyadh_region,Riyadh,4.1,30.0,False
6,ملاعب الأكاديمية,ملاعب الأكاديمية,football_academy,24.8486494,46.6014665,riyadh,riyadh_region,Riyadh,4.1,414.0,False
7,ملاعب الرواد للتأجير بالساعة,ملاعب الرواد للتأجير بالساعة,football_venue,24.78415,46.7259482,riyadh,riyadh_region,Riyadh,4.1,811.0,False
8,ملعب حي الوادي,ملعب حي الوادي,outdoor_pitch,24.788178,46.69805,riyadh,riyadh_region,Riyadh,4.3,363.0,False
9,ملعب كرة القدم الأول,ملعب كرة القدم الأول,outdoor_pitch,24.7582347,46.6170857,riyadh,riyadh_region,Riyadh,4.4,18.0,False
10,ملاعب الوادي,ملاعب الوادي,football_venue,24.6276068,46.6474362,riyadh,riyadh_region,Riyadh,4.2,890.0,False
11,ملاعب السوبر,ملاعب السوبر,football_venue,24.5900263,46.7173795,riyadh,riyadh_region,Riyadh,4.6,175.0,False
12,ملاعب البلدية حي السلام,ملاعب البلدية حي السلام,football_venue,24.7131067,46.8094882,riyadh,riyadh_region,Riyadh,4.0,770.0,False
13,استاد الملك فهد الدولي,استاد الملك فهد الدولي,stadium,24.7886467,46.8390181,riyadh,riyadh_region,Riyadh,4.4,7872.0,False
14,ملاعب المحترفون,ملاعب المحترفون,football_venue,24.692421,46.608272,riyadh,riyadh_region,Riyadh,4.0,459.0,False
15,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.6802502,46.8025819,riyadh,riyadh_region,Riyadh,4.3,22.0,False
16,جول جونيور,جول جونيور,football_venue,24.7402375,46.6821435,riyadh,riyadh_region,Riyadh,4.5,357.0,False
17,ملعب عرقة الرياضي,ملعب عرقة الرياضي,outdoor_pitch,24.6817674,46.5916563,riyadh,riyadh_region,Riyadh,4.0,413.0,False
18,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.7408151,46.7390174,riyadh,riyadh_region,Riyadh,4.3,13.0,False
19,نادي النصر السعودي,نادي النصر السعودي,football_club,24.7291857,46.6236326,riyadh,riyadh_region,Riyadh,4.6,920.0,False
20,ملعب كرة القدم,ملعب كرة القدم,outdoor_pitch,24.6900144,46.7027054,riyadh,riyadh_region,Riyadh,4.9,8.0,False
21,استاد الأمير فيصل بن فهد بن عبدالعزيز,استاد الأمير فيصل بن فهد بن عبدالعزيز,stadium,24.6626929,46.739759,riyadh,riyadh_region,Riyadh,4.1,9196.0,False
22,ملعب إس إتش جي أرينا,ملعب إس إتش جي أرينا,stadium,24.8031695,46.6287469,riyadh,riyadh_region,Riyadh,4.3,1087.0,False
23,ملعب عالم الكرة,ملعب عالم الكرة,stadium,24.5661709,46.666857,riyadh,riyadh_region,Riyadh,3.9,38.0,False
24,ملعب الصحافه,ملعب الصحافه,stadium,24.8050652,46.6273314,riyadh,riyadh_region,Riyadh,4.2,220.0,False
25,إستاد جامعة الأميرة نورة,إستاد جامعة الأميرة نورة,stadium,24.8582659,46.7083232,riyadh,riyadh_region,Riyadh,4.2,250.0,False
26,استاد الكلية التقنية الرياضي,استاد الكلية التقنية الرياضي,stadium,24.7288958,46.7023045,riyadh,riyadh_region,Riyadh,4.2,263.0,False
27,المملكة أرينا,المملكة أرينا,stadium,24.7777103,46.6062157,riyadh,riyadh_region,Riyadh,4.6,4730.0,False
28,ملعب بادل ( Padelx ),ملعب بادل ( Padelx ),stadium,24.8072716,46.8380259,riyadh,riyadh_region,Riyadh,3.7,49.0,False
29,أستاد جنوب الرياض,أستاد جنوب الرياض,stadium,24.5535671,46.6711279,riyadh,riyadh_region,Riyadh,4.2,32.0,False
30,أكاديمية الأوائل لكرة القدم,أكاديمية الأوائل لكرة القدم,football_academy,24.6135251,46.6710416,riyadh,riyadh_region,Riyadh,4.4,221.0,False
31,أكاديمية الدوحة لكرة القدم,أكاديمية الدوحة لكرة القدم,football_academy,24.6285971,46.6482514,riyadh,riyadh_region,Riyadh,5.0,31.0,False
32,FFF Academy Saudi Arabia,FFF Academy Saudi Arabia,football_academy,24.7135517,46.6752957,riyadh,riyadh_region,Riyadh,4.7,11.0,False
33,أكاديمية خطوات الأبطال,أكاديمية خطوات الأبطال,football_academy,24.7416172,46.684844,riyadh,riyadh_region,Riyadh,4.4,56.0,False
34,أكاديمية فارس,أكاديمية فارس,football_academy,24.7889039,46.6426599,riyadh,riyadh_region,Riyadh,4.6,278.0,False
35,أكاديمية ريال مدريد,أكاديمية ريال مدريد,football_academy,24.6599376,46.6936872,riyadh,riyadh_region,Riyadh,4.2,313.0,False
36,اكاديمية الملكي لكرة القدم,اكاديمية الملكي لكرة القدم,football_venue,24.741355,46.6851783,riyadh,riyadh_region,Riyadh,4.8,8.0,False
37,أكاديمية الوصل الرياضية,أكاديمية الوصل الرياضية,football_academy,24.7416781,46.6847894,riyadh,riyadh_region,Riyadh,5.0,20.0,False
38,اكاديمية خطوات كرة القدم,اكاديمية خطوات كرة القدم,football_venue,24.7684879,46.6719207,riyadh,riyadh_region,Riyadh,3.9,61.0,False
39,الأكاديمية الاوروبية لكرة القدم,الأكاديمية الاوروبية لكرة القدم,football_academy,24.7864661,46.7103347,riyadh,riyadh_region,Riyadh,3.8,146.0,False
40,أكاديمية لانوس لكرة القدم - فرع السويدي,أكاديمية لانوس لكرة القدم - فرع السويدي,football_academy,24.5875414,46.7013164,riyadh,riyadh_region,Riyadh,4.8,76.0,False
41,أكاديمية أجيال الغد لكرة القدم ( فرع الرقي ),أكاديمية أجيال الغد لكرة القدم ( فرع الرقي ),football_academy,24.5731984,46.6417473,riyadh,riyadh_region,Riyadh,4.8,144.0,False
42,أكاديمية سديم لكرة القدم,أكاديمية سديم لكرة القدم,football_academy,24.6778032,46.7192574,riyadh,riyadh_region,Riyadh,5.0,6.0,False
43,IRC fc,IRC fc,football_venue,24.7863822,46.710196,riyadh,riyadh_region,Riyadh,4.7,72.0,False
44,Sports Academy,Sports Academy,football_academy,24.7135517,46.6752957,riyadh,riyadh_region,Riyadh,4.0,26.0,False
45,أكاديمية فارس,أكاديمية فارس,football_academy,24.7594187,46.70859,riyadh,riyadh_region,Riyadh,4.4,110.0,False
46,أكاديمية وان تاتش,أكاديمية وان تاتش,football_academy,24.753967,46.7309002,riyadh,riyadh_region,Riyadh,4.6,68.0,False
47,أكاديمية أشبال الغد لكرة القدم,أكاديمية أشبال الغد لكرة القدم,football_academy,24.6401109,46.5604035,riyadh,riyadh_region,Riyadh,4.6,120.0,False
48,Lantern Soccer Academy,Lantern Soccer Academy,football_academy,24.7241493,46.6851891,riyadh,riyadh_region,Riyadh,4.9,10.0,False
49,elite,elite,football_venue,24.7135517,46.6752957,riyadh,riyadh_region,Riyadh,,,False
50,ملعب نادي الاهلي السعودي,ملعب نادي الاهلي السعودي,football_club,24.7135517,46.6752957,riyadh,riyadh_region,Riyadh,,,False
51,أكاديمية نادي الشباب - فرع الورود,أكاديمية نادي الشباب - فرع الورود,football_academy,24.7244953,46.6854751,riyadh,riyadh_region,Riyadh,4.6,10.0,False
52,نادي خطوات الابطال الرياضي,نادي خطوات الابطال الرياضي,football_club,24.7063959,46.6889082,riyadh,riyadh_region,Riyadh,4.4,454.0,False
53,نادي العناية الرياضي,نادي العناية الرياضي,football_club,24.7472246,46.6740037,riyadh,riyadh_region,Riyadh,4.1,44.0,False
54,نادي الأطفال-سباحه-كاراتبه-كرة قدم-جمباز -كيك بوكسينج,نادي الأطفال-سباحه-كاراتبه-كرة قدم-جمباز -كيك بوكسينج,football_club,24.6843533,46.6905252,riyadh,riyadh_region,Riyadh,5.0,1.0,False
55,Elite Sports Academy - Downe House Riyadh,Elite Sports Academy - Downe House Riyadh,football_academy,24.761238,46.6273118,riyadh,riyadh_region,Riyadh,4.8,89.0,False
56,مركز ابداع الرياضة,مركز ابداع الرياضة,stadium,24.873169,46.818827,riyadh,riyadh_region,Riyadh,3.9,1154.0,False
57,ملاعب الهداف,ملاعب الهداف,football_venue,24.6276302,46.6688215,riyadh,riyadh_region,Riyadh,4.6,1103.0,False
58,ملعب الورود السادس,ملعب الورود السادس,outdoor_pitch,24.727071,46.6772276,riyadh,riyadh_region,Riyadh,4.7,13.0,False
59,ملاعب كرة قدم,ملاعب كرة قدم,football_venue,24.5629244,46.7337018,riyadh,riyadh_region,Riyadh,4.3,9.0,False
60,ملعب ميلان,ملعب ميلان,outdoor_pitch,24.6165989,46.567669,riyadh,riyadh_region,Riyadh,3.5,312.0,False
61,ملاعب المنارات,ملاعب المنارات,football_venue,24.7883152,46.7186752,riyadh,riyadh_region,Riyadh,4.1,123.0,False
62,قوة | QWH الندى,قوة | QWH الندى,football_venue,24.8155866,46.6835991,riyadh,riyadh_region,Riyadh,4.1,168.0,False
63,ملاعب نادي الرياض الرياضي,ملاعب نادي الرياض الرياضي,football_club,24.6478914,46.5489787,riyadh,riyadh_region,Riyadh,4.4,113.0,False
64,ملعب درة المتحد,ملعب درة المتحد,outdoor_pitch,24.6076586,46.703829,riyadh,riyadh_region,Riyadh,4.3,453.0,False
65,King Saud University Indoor Stadium,King Saud University Indoor Stadium,stadium,24.7270932,46.6221849,riyadh,riyadh_region,Riyadh,4.5,89.0,False
66,ملاعب قابوس الرياض,ملاعب قابوس الرياض,football_venue,24.8079464,46.8384902,riyadh,riyadh_region,Riyadh,4.0,651.0,False
67,ملعب نادي النصر,ملعب نادي النصر,football_club,24.5801158,46.5588259,riyadh,riyadh_region,Riyadh,4.3,746.0,False
68,ملعب الصايغ,ملعب الصايغ,outdoor_pitch,24.6553711,46.7317408,riyadh,riyadh_region,Riyadh,3.8,152.0,False
105,بادل ماسترز,بادل ماسترز,football_venue,24.6867553,46.7132845,riyadh,riyadh_region,Riyadh,4.4,112.0,False
69,ملعب كرة القدم لأهل الحي,ملعب كرة القدم لأهل الحي,stadium,24.6005942,46.7434379,riyadh,riyadh_region,Riyadh,1.0,1.0,False
70,Ballon D'or Football Academy,Ballon D'or Football Academy,football_academy,24.7828173,46.7230251,riyadh,riyadh_region,Riyadh,4.9,44.0,False
71,اكاديمية الفيفا المتحدة الرياضية,اكاديمية الفيفا المتحدة الرياضية,football_venue,24.7963703,46.8666763,riyadh,riyadh_region,Riyadh,4.7,147.0,False
72,Future stars academy,Future stars academy,football_academy,24.7242184,46.6851655,riyadh,riyadh_region,Riyadh,4.3,12.0,False
73,اكاديمية بطل المستقبل فرع الورود,اكاديمية بطل المستقبل فرع الورود,football_venue,24.7322103,46.6845362,riyadh,riyadh_region,Riyadh,4.9,92.0,False
74,Al Jazeera football (Champions step),Al Jazeera football (Champions step),football_venue,24.7063554,46.6889624,riyadh,riyadh_region,Riyadh,4.0,2.0,False
75,ملعب الملز الرديف,ملعب الملز الرديف,outdoor_pitch,24.664019,46.7407824,riyadh,riyadh_region,Riyadh,4.2,15.0,False
76,ملعب مدينة الملك عبدالعزيز للعلوم والتقنية,ملعب مدينة الملك عبدالعزيز للعلوم والتقنية,outdoor_pitch,24.721746,46.640809,riyadh,riyadh_region,Riyadh,4.2,27.0,False
77,HIS Big Pitch,HIS Big Pitch,outdoor_pitch,24.7244221,46.6853221,riyadh,riyadh_region,Riyadh,5.0,1.0,False
78,Al Najeeb Football ground,Al Najeeb Football ground,outdoor_pitch,24.6404187,46.7094959,riyadh,riyadh_region,Riyadh,4.8,13.0,False
79,الأول بارك,الأول بارك,stadium,24.7292377,46.6237795,riyadh,riyadh_region,Riyadh,4.6,9736.0,False
80,ساحة البلدية بحي التعاون,ساحة البلدية بحي التعاون,football_venue,24.770171,46.7060669,riyadh,riyadh_region,Riyadh,4.0,638.0,False
81,442 Football Park Blvd Wrld Riyadh,442 Football Park Blvd Wrld Riyadh,football_venue,24.7775009,46.5988647,riyadh,riyadh_region,Riyadh,4.6,31.0,False
82,Iskan Football Ground,Iskan Football Ground,stadium,24.562747,46.8459637,riyadh,riyadh_region,Riyadh,4.1,261.0,False
83,ملعب جامعة الملك سعود بن عبد العزيز للعلوم الصحية,ملعب جامعة الملك سعود بن عبد العزيز للعلوم الصحية,stadium,24.7623607,46.8626513,riyadh,riyadh_region,Riyadh,4.4,666.0,False
84,ملاعب العمارية,ملاعب العمارية,football_venue,24.8208198,46.4610443,riyadh,riyadh_region,Riyadh,4.4,287.0,False
85,ملاعب المستطيل الأخضر,ملاعب المستطيل الأخضر,football_venue,24.663329,46.5897869,riyadh,riyadh_region,Riyadh,3.8,348.0,False
86,نادي للاطفال,نادي للاطفال,football_club,24.7305609,46.672411,riyadh,riyadh_region,Riyadh,4.2,485.0,False
87,ملعب نهار,ملعب نهار,outdoor_pitch,24.6651933,46.6631087,riyadh,riyadh_region,Riyadh,4.2,31.0,False
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
88,نادي الهلال السعودي,نادي الهلال السعودي,football_club,24.60558,46.6247189,riyadh,riyadh_region,Riyadh,4.4,11545.0,True
89,نادي النصر السعودي,نادي النصر السعودي,football_club,24.5815027,46.559044,riyadh,riyadh_region,Riyadh,4.0,7824.0,False
90,نادي الشباب,نادي الشباب,football_club,24.8026683,46.6271614,riyadh,riyadh_region,Riyadh,4.2,3628.0,False
91,Saudi Arabian Football Federation - SAFF,Saudi Arabian Football Federation - SAFF,football_venue,24.8306891,46.6373223,riyadh,riyadh_region,Riyadh,4.0,166.0,False
92,Abulafy Street Football,Abulafy Street Football,football_venue,24.6610239,46.7143845,riyadh,riyadh_region,Riyadh,5.0,17.0,False
93,أكاديمية O15,أكاديمية O15,football_academy,24.4835707,46.6248638,riyadh,riyadh_region,Riyadh,4.8,657.0,False
94,KG3-G5 Stadium,KG3-G5 Stadium,stadium,24.6832435,46.6200801,riyadh,riyadh_region,Riyadh,3.9,11.0,False
95,نادي الرياض,نادي الرياض,football_club,24.6473655,46.5505555,riyadh,riyadh_region,Riyadh,4.1,6125.0,False
96,الشمس والرمال للرياضه,الشمس والرمال للرياضه,football_venue,24.7319739,46.6724136,riyadh,riyadh_region,Riyadh,3.9,1760.0,False
97,سينس 5,سينس 5,football_venue,24.7130374,46.8178952,riyadh,riyadh_region,Riyadh,4.6,81.0,False
98,اديداس - دول سبورت,اديداس - دول سبورت,football_venue,24.7033857,46.6757825,riyadh,riyadh_region,Riyadh,4.4,99.0,False
99,مدرسة اسست الرياضية,مدرسة اسست الرياضية,football_venue,24.60747,46.7036282,riyadh,riyadh_region,Riyadh,4.5,11.0,False
100,Football Field,Football Field,outdoor_pitch,24.6741565,46.7017836,riyadh,riyadh_region,Riyadh,2.6,12.0,False
101,Football turf,Football turf,football_venue,24.5502997,46.8676195,riyadh,riyadh_region,Riyadh,4.2,5.0,False
102,سحابة البادل,سحابة البادل,football_venue,24.7051813,46.6743528,riyadh,riyadh_region,Riyadh,4.9,550.0,False
103,PDL for Padel,PDL for Padel,football_venue,24.7628487,46.6322975,riyadh,riyadh_region,Riyadh,4.6,246.0,False
104,سوبر بادل,سوبر بادل,football_venue,24.7021137,46.7594111,riyadh,riyadh_region,Riyadh,4.9,915.0,False
106,بادل اب,بادل اب,football_venue,24.74719,46.5227142,riyadh,riyadh_region,Riyadh,4.4,248.0,False
107,عنوان البادل- padel & padbol Address,عنوان البادل- padel & padbol Address,football_venue,24.5757588,46.6690712,riyadh,riyadh_region,Riyadh,4.7,140.0,False
108,بادل وي,بادل وي,football_venue,24.8576366,46.6070077,riyadh,riyadh_region,Riyadh,4.6,375.0,False
109,Riyadh Padel | مركز بادل الرياض,Riyadh Padel | مركز بادل الرياض,sports_complex,24.7772931,46.7904449,riyadh,riyadh_region,Riyadh,4.8,319.0,False
110,فور بادل,فور بادل,football_venue,24.8041654,46.6332876,riyadh,riyadh_region,Riyadh,3.8,184.0,False
111,بادل الرياض,بادل الرياض,football_venue,24.8811181,46.8262876,riyadh,riyadh_region,Riyadh,4.7,116.0,False
112,بادل بلو,بادل بلو,football_venue,24.6130195,46.6910818,riyadh,riyadh_region,Riyadh,4.8,179.0,False
113,فالي بادل,فالي بادل,football_venue,24.6556188,46.6047999,riyadh,riyadh_region,Riyadh,3.9,394.0,False
114,Padel in Ar Rabwah - بادل ان الربوة,Padel in Ar Rabwah - بادل ان الربوة,football_venue,24.6925701,46.7641394,riyadh,riyadh_region,Riyadh,4.0,196.0,False
115,بادلر,بادلر,football_venue,24.8623134,46.8218221,riyadh,riyadh_region,Riyadh,4.9,347.0,False
116,بست بادل,بست بادل,football_venue,24.7289027,46.7529207,riyadh,riyadh_region,Riyadh,4.2,174.0,False
117,أُول بادل All Padel,أُول بادل All Padel,football_venue,24.6777716,46.8538487,riyadh,riyadh_region,Riyadh,4.5,99.0,False
118,نصف بادل الرياضي,نصف بادل الرياضي,football_venue,24.8738665,46.6069356,riyadh,riyadh_region,Riyadh,4.3,195.0,False
119,بادل طريقنا الرياضي,بادل طريقنا الرياضي,football_venue,24.5690751,46.7300469,riyadh,riyadh_region,Riyadh,4.9,81.0,False
120,بادل برو,بادل برو,football_venue,24.7395249,46.784527,riyadh,riyadh_region,Riyadh,4.3,323.0,False
121,بادل اكس Padelx,بادل اكس Padelx,football_venue,24.7813769,46.7044395,riyadh,riyadh_region,Riyadh,4.0,152.0,False
122,ملاعب أكاديمية الكأس الرياضية فرع الورود,ملاعب أكاديمية الكأس الرياضية فرع الورود,football_academy,24.1787533,47.3164969,al_kharj,riyadh_region,Riyadh,4.8,122.0,False
123,ملاعب و أكاديمية الخرج الرياضية,ملاعب و أكاديمية الخرج الرياضية,football_academy,24.1779224,47.318117,al_kharj,riyadh_region,Riyadh,4.1,133.0,False
124,ملاعب الاسطورة,ملاعب الاسطورة,football_venue,24.1936226,47.3199889,al_kharj,riyadh_region,Riyadh,4.9,30.0,False
125,أكاديمية الكأس الرياضية فرع الصفوة,أكاديمية الكأس الرياضية فرع الصفوة,football_academy,24.1718203,47.3685407,al_kharj,riyadh_region,Riyadh,4.7,89.0,False
126,ملاعب أكاديمية الكأس الرياضية فرع غرناطة,ملاعب أكاديمية الكأس الرياضية فرع غرناطة,football_academy,24.1232222,47.260376,al_kharj,riyadh_region,Riyadh,4.7,65.0,False
127,ملاعب الخليج,ملاعب الخليج,football_venue,24.1893717,47.3241339,al_kharj,riyadh_region,Riyadh,4.0,133.0,False
128,ملاعب مجمع أسباير الرياضي,ملاعب مجمع أسباير الرياضي,sports_complex,24.1801557,47.3445923,al_kharj,riyadh_region,Riyadh,4.7,69.0,False
129,نادي الشعلة,نادي الشعلة,football_club,24.1658183,47.3473543,al_kharj,riyadh_region,Riyadh,3.9,744.0,False
130,ملعب النقرة,ملعب النقرة,outdoor_pitch,24.1825025,47.3391484,al_kharj,riyadh_region,Riyadh,3.2,32.0,False
131,ملعب الاولمبي,ملعب الاولمبي,outdoor_pitch,24.1737016,47.3282195,al_kharj,riyadh_region,Riyadh,4.5,173.0,False
132,أكاديمية نجوم لكرة القدم,أكاديمية نجوم لكرة القدم,football_academy,24.173485,47.3286369,al_kharj,riyadh_region,Riyadh,4.6,25.0,False
133,الاكاديميه النسائيه الاولي بالخرج,الاكاديميه النسائيه الاولي بالخرج,football_venue,24.1778042,47.3192646,al_kharj,riyadh_region,Riyadh,3.9,21.0,False
134,أكاديمية اليمامة,أكاديمية اليمامة,football_academy,24.1767339,47.3530043,al_kharj,riyadh_region,Riyadh,4.6,41.0,False
135,ملعب اسكان المؤسسة العامة للصناعات العسكرية,ملعب اسكان المؤسسة العامة للصناعات العسكرية,outdoor_pitch,24.1300617,47.2890129,al_kharj,riyadh_region,Riyadh,3.8,87.0,False
136,الامواج,الامواج,football_venue,24.1964028,47.3177699,al_kharj,riyadh_region,Riyadh,3.7,40.0,False
137,T4 Football Academy,T4 Football Academy,football_academy,24.1799496,47.3443646,al_kharj,riyadh_region,Riyadh,4.2,12.0,False
138,'بادل Go Padel,'بادل Go Padel,football_venue,24.1768444,47.3196755,al_kharj,riyadh_region,Riyadh,3.7,48.0,False
139,أكاديمية اور ستار,أكاديمية اور ستار,football_academy,24.1935764,47.3197705,al_kharj,riyadh_region,Riyadh,4.3,45.0,False
140,اكاديمية اهدافي الرياضية,اكاديمية اهدافي الرياضية,football_venue,24.173655,47.3281761,al_kharj,riyadh_region,Riyadh,4.9,44.0,False
141,ملعب حديقة غرناطه,ملعب حديقة غرناطه,outdoor_pitch,24.123113,47.2603659,al_kharj,riyadh_region,Riyadh,4.1,11.0,False
142,ملعب الجامعة,ملعب الجامعة,stadium,24.1442791,47.2721281,al_kharj,riyadh_region,Riyadh,4.4,36.0,False
143,Riyadh Combat Club | نادي رياض كومبات,Riyadh Combat Club | نادي رياض كومبات,football_club,24.1601984,47.3078507,al_kharj,riyadh_region,Riyadh,4.5,86.0,False
144,اكاديمية ارتس فوتبول,اكاديمية ارتس فوتبول,football_venue,24.1194924,47.2648127,al_kharj,riyadh_region,Riyadh,5.0,4.0,False
145,الصفوة جيم,الصفوة جيم,football_venue,24.1591871,47.3225721,al_kharj,riyadh_region,Riyadh,4.8,72.0,False
146,مركز أبطال الخرج الرياضي .,مركز أبطال الخرج الرياضي .,sports_complex,24.1502578,47.3203847,al_kharj,riyadh_region,Riyadh,3.8,331.0,False
147,أكاديمية الكأس الرياضية فرع العيون,أكاديمية الكأس الرياضية فرع العيون,football_academy,24.1126943,47.2562923,al_kharj,riyadh_region,Riyadh,4.7,25.0,False
148,أكاديمية تي فور الرياضية لكرة القدم,أكاديمية تي فور الرياضية لكرة القدم,football_academy,24.248047,47.3574877,al_kharj,riyadh_region,Riyadh,4.4,5.0,False
149,Al-Kawkab Football Club,Al-Kawkab Football Club,football_club,24.1657088,47.3470459,al_kharj,riyadh_region,Riyadh,5.0,2.0,False
150,مركز دانيت الرياضي,مركز دانيت الرياضي,sports_complex,24.1473073,47.3014882,al_kharj,riyadh_region,Riyadh,4.4,50.0,False
151,نادي الطفيل الرياضي,نادي الطفيل الرياضي,football_club,24.1674529,47.329997,al_kharj,riyadh_region,Riyadh,3.7,253.0,False
152,أكاديمي بودي هيلث,أكاديمي بودي هيلث,football_venue,24.1668299,47.336688,al_kharj,riyadh_region,Riyadh,1.0,1.0,False
153,نادي لفتنق مور نسائي ‏LIFTING MORE GYM,نادي لفتنق مور نسائي ‏LIFTING MORE GYM,football_club,24.1618661,47.3146696,al_kharj,riyadh_region,Riyadh,4.7,90.0,False
154,نادي بيت الرشاقة النسائي (FITNESS HOUSE),نادي بيت الرشاقة النسائي (FITNESS HOUSE),football_club,24.1661267,47.3131514,al_kharj,riyadh_region,Riyadh,4.1,257.0,False
155,فت كامب ( مخيم اللياقة )-للنساء,فت كامب ( مخيم اللياقة )-للنساء,football_venue,24.1672588,47.3333877,al_kharj,riyadh_region,Riyadh,3.2,472.0,False
156,بادل دو - PADEL DUO,بادل دو - PADEL DUO,football_venue,24.1707139,47.2574169,al_kharj,riyadh_region,Riyadh,4.5,145.0,False
157,الملعب,الملعب,outdoor_pitch,24.1430914,47.2878401,al_kharj,riyadh_region,Riyadh,5.0,1.0,False
158,ملاعب الرياضه,ملاعب الرياضه,football_venue,24.1397239,47.2918622,al_kharj,riyadh_region,Riyadh,4.5,4.0,False
159,ملعب كرة السلة,ملعب كرة السلة,outdoor_pitch,24.1452447,47.2694046,al_kharj,riyadh_region,Riyadh,5.0,1.0,False
160,نادي بيت العضل الرياضي,نادي بيت العضل الرياضي,football_club,24.152657,47.285798,al_kharj,riyadh_region,Riyadh,4.3,378.0,False
161,Smart Gym,Smart Gym,football_venue,24.1673556,47.3300275,al_kharj,riyadh_region,Riyadh,4.4,128.0,False
162,ملعب نادي الكهرباء,ملعب نادي الكهرباء,football_club,24.1768184,47.2865782,al_kharj,riyadh_region,Riyadh,4.2,34.0,False
163,ملعب البرشا,ملعب البرشا,outdoor_pitch,24.2210787,47.2284862,al_kharj,riyadh_region,Riyadh,3.7,41.0,False
164,أكاديمية نانت الرياضية,أكاديمية نانت الرياضية,football_academy,24.1894006,47.3241234,al_kharj,riyadh_region,Riyadh,4.4,19.0,False
165,نادي الكوكب,نادي الكوكب,football_club,24.1210729,47.2644449,al_kharj,riyadh_region,Riyadh,3.2,159.0,False
166,ملعب,ملعب,outdoor_pitch,24.155535,47.2727923,al_kharj,riyadh_region,Riyadh,,,False
167,المدينة الرياضية بالخرج,المدينة الرياضية بالخرج,football_venue,24.1740322,47.363926,al_kharj,riyadh_region,Riyadh,3.2,57.0,False
168,حديقة غرناطه,حديقة غرناطه,football_venue,24.1239462,47.2606781,al_kharj,riyadh_region,Riyadh,4.1,172.0,False
169,حديقة الأندلس,حديقة الأندلس,football_venue,24.1294702,47.3482502,al_kharj,riyadh_region,Riyadh,4.0,332.0,False
170,حديقة حي الصفوة الأول,حديقة حي الصفوة الأول,football_venue,24.1717951,47.368977,al_kharj,riyadh_region,Riyadh,4.0,96.0,False
171,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.2368177,47.3274277,al_kharj,riyadh_region,Riyadh,,,False
172,Play Ground,Play Ground,outdoor_pitch,24.1854641,47.3675738,al_kharj,riyadh_region,Riyadh,5.0,2.0,False
173,Padel hub,Padel hub,football_venue,24.0952719,47.2237605,al_kharj,riyadh_region,Riyadh,4.6,73.0,False
174,عرض الصيف Padel More | بادل مور,عرض الصيف Padel More | بادل مور,football_venue,24.2026445,47.3381121,al_kharj,riyadh_region,Riyadh,4.8,36.0,False
175,Padel on,Padel on,football_venue,24.15594,47.2631125,al_kharj,riyadh_region,Riyadh,4.1,58.0,False
176,First Padel,First Padel,football_venue,24.2241871,47.221784,al_kharj,riyadh_region,Riyadh,4.1,35.0,False
177,ملعب خالد لكرة القدم,ملعب خالد لكرة القدم,outdoor_pitch,24.4792001,44.4085873,dawadmi,riyadh_region,Riyadh,4.5,60.0,False
178,ملعب كرة قدم,ملعب كرة قدم,outdoor_pitch,24.5056417,44.3981247,dawadmi,riyadh_region,Riyadh,5.0,1.0,False
179,ملعب الديرة لكرة القدم,ملعب الديرة لكرة القدم,outdoor_pitch,24.4804839,44.4057095,dawadmi,riyadh_region,Riyadh,4.4,14.0,False
